transect,site,yrplanted,plot,Source,year,yrEm,treat,nseed.orig,nseed.rem,nEm,nFlwr,nR,avLn1new,avJnew,excl.str
HB,A,2011,21,L,2014,3,dormant,25,15,0,NA,NA,NA,NA,keep
HB,A,2011,21,M,2013,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2011,21,M,2014,3,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2011,21,H,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,21,H,2014,3,dormant,25,25,1,0,0,2,175,keep
HB,A,2011,21,F,2013,2,dormant,25,24,1,1,0,2,193,keep
HB,A,2011,21,F,2014,3,dormant,25,23,1,0,0,0,175,keep
HB,A,2011,21,MT,2013,2,dormant,25,24,1,0,0,3,200,keep
HB,A,2011,21,MT,2014,3,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2011,23,L,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,23,L,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,23,M,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,23,M,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,23,H,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,23,H,2014,3,dormant,25,25,1,0,0,4,191,keep
HB,A,2011,23,F,2013,2,dormant,25,22,0,NA,NA,NA,NA,keep
HB,A,2011,23,F,2014,3,dormant,25,22,5,0,0,3,180.4,keep
HB,A,2011,23,MT,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,23,MT,2014,3,dormant,25,25,1,0,0,5,191,keep
HB,A,2011,25,L,2013,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2011,25,L,2014,3,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2011,25,M,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,25,M,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,25,H,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,25,H,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,25,F,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,25,F,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,25,MT,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,25,MT,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,27,L,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,27,L,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,27,M,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,27,M,2014,3,dormant,25,25,2,0,0,1,175,keep
HB,A,2011,27,H,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,27,H,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,27,F,2013,2,dormant,25,25,1,1,0,4,200,keep
HB,A,2011,27,F,2014,3,dormant,25,24,1,0,0,3,191,keep
HB,A,2011,27,MT,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,27,MT,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,29,L,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,29,L,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,29,M,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,29,M,2014,3,dormant,25,25,1,0,0,3,191,keep
HB,A,2011,29,H,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,29,H,2014,3,dormant,25,25,1,0,0,2,175,keep
HB,A,2011,29,F,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,29,F,2014,3,dormant,25,25,2,0,0,1.5,175,keep
HB,A,2011,29,MT,2013,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2011,29,MT,2014,3,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,31,L,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2012,31,M,2014,2,dormant,25,22,1,0,0,3,191,keep
HB,A,2012,31,H,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,31,F,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,31,MT,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,33,L,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,33,M,2014,2,dormant,25,22,0,NA,NA,NA,NA,keep
HB,A,2012,33,H,2014,2,dormant,25,25,2,0,0,0.5,175,keep
HB,A,2012,33,F,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,33,MT,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2012,35,L,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,35,M,2014,2,dormant,25,24,1,0,0,0,175,keep
HB,A,2012,35,H,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,35,F,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,35,MT,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,37,L,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,37,M,2014,2,dormant,25,17,0,NA,NA,NA,NA,keep
HB,A,2012,37,H,2014,2,dormant,25,23,1,0,0,1,175,keep
HB,A,2012,37,F,2014,2,dormant,25,18,0,NA,NA,NA,NA,keep
HB,A,2012,37,MT,2014,2,dormant,25,25,2,0,0,2,183,keep
HB,A,2012,39,L,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,39,M,2014,2,dormant,25,23,1,0,0,2,175,keep
HB,A,2012,39,H,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,39,F,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,39,MT,2014,2,dormant,25,22,0,NA,NA,NA,NA,excl
HB,A,2012,41,L,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,41,M,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,41,H,2014,2,dormant,25,23,1,0,0,3,191,keep
HB,A,2012,41,F,2014,2,dormant,25,22,3,0,0,2.666666667,194.6666667,keep
HB,A,2012,41,MT,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,43,L,2014,2,dormant,25,22,0,NA,NA,NA,NA,keep
HB,A,2012,43,M,2014,2,dormant,25,23,4,0,0,3.5,185.75,keep
HB,A,2012,43,H,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,43,F,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,43,MT,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2012,45,L,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,45,M,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,45,H,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
HB,A,2012,45,F,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2012,45,MT,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2012,47,L,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2012,47,M,2014,2,dormant,25,24,1,0,0,6,202,keep
HB,A,2012,47,H,2014,2,dormant,25,24,0,NA,NA,NA,NA,keep
HB,A,2012,47,F,2014,2,dormant,25,22,1,0,0,8,202,keep
HB,A,2012,47,MT,2014,2,dormant,25,24,1,0,0,1,175,keep
HB,A,2012,49,L,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,49,M,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,49,H,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,49,F,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
HB,A,2012,49,MT,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
