transect,site,yrplanted,plot,Source,year,yrEm,treat,nseed.orig,nseed.rem,nEm,nFlwr,nR,avLn1new,avJnew,excl.str
NK,HE,2011,25,H,2015,4,dormant,25,9,0,NA,NA,NA,NA,keep
NK,HE,2011,25,E,2013,2,dormant,25,19,5,2,1,1.6,170.2,keep
NK,HE,2011,25,E,2014,3,dormant,25,14,1,0,0,0,173,keep
NK,HE,2011,25,E,2015,4,dormant,25,13,1,NA,NA,NA,200,keep
NK,HE,2011,25,F,2013,2,dormant,25,19,2,0,0,1,168,keep
NK,HE,2011,25,F,2014,3,dormant,25,17,1,0,0,0,173,keep
NK,HE,2011,25,F,2015,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,HE,2011,26,M,2013,2,dormant,25,10,0,NA,NA,NA,NA,keep
NK,HE,2011,26,H,2013,2,dormant,25,11,1,1,1,1,168,keep
NK,HE,2011,27,L,2013,2,dormant,25,10,0,NA,NA,NA,NA,keep
NK,HE,2011,27,L,2014,3,dormant,25,10,0,NA,NA,NA,NA,keep
NK,HE,2011,27,L,2015,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,HE,2011,27,H,2013,2,dormant,25,9,3,1,1,1.666666667,175.3333333,excl
NK,HE,2011,27,H,2014,3,dormant,25,6,0,NA,NA,NA,NA,excl
NK,HE,2011,27,H,2015,4,dormant,25,6,1,NA,NA,NA,200,excl
NK,HE,2011,27,F,2013,2,dormant,25,13,2,1,0,1.5,173.5,keep
NK,HE,2011,27,F,2014,3,dormant,25,11,0,NA,NA,NA,NA,keep
NK,HE,2011,27,F,2015,4,dormant,25,11,0,NA,NA,NA,NA,keep
NK,HE,2011,27,MT,2013,2,dormant,25,20,1,1,1,2,179,keep
NK,HE,2011,27,MT,2014,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,HE,2011,27,MT,2015,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,HE,2011,28,M,2013,2,dormant,25,24,2,1,0,2,179,keep
NK,HE,2011,28,H,2013,2,dormant,25,18,3,3,1,2.666666667,193.3333333,keep
NK,HE,2011,29,L,2013,2,dormant,25,8,0,NA,NA,NA,NA,keep
NK,HE,2011,29,L,2014,3,dormant,25,8,0,NA,NA,NA,NA,keep
NK,HE,2011,29,L,2015,4,dormant,25,8,0,NA,NA,NA,NA,keep
NK,HE,2011,29,M,2013,2,dormant,25,20,2,1,1,1,168,keep
NK,HE,2011,29,M,2014,3,dormant,25,18,1,0,0,0,173,keep
NK,HE,2011,29,M,2015,4,dormant,25,17,3,NA,NA,NA,200,keep
NK,HE,2011,29,H,2013,2,dormant,25,16,6,1,1,0.666666667,168,keep
NK,HE,2011,29,H,2014,3,dormant,25,10,0,NA,NA,NA,NA,keep
NK,HE,2011,29,H,2015,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,HE,2011,29,E,2013,2,dormant,25,23,4,1,1,4,186,keep
NK,HE,2011,29,E,2014,3,dormant,25,19,2,0,0,0,173,keep
NK,HE,2011,29,E,2015,4,dormant,25,17,3,NA,NA,NA,200,keep
NK,HE,2011,29,F,2013,2,dormant,25,15,0,NA,NA,NA,NA,excl
NK,HE,2011,29,F,2014,3,dormant,25,15,0,NA,NA,NA,NA,excl
NK,HE,2011,29,F,2015,4,dormant,25,15,0,NA,NA,NA,NA,excl
NK,HE,2011,29,MT,2013,2,dormant,25,19,3,1,1,3.666666667,186,keep
NK,HE,2011,29,MT,2014,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,HE,2011,29,MT,2015,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,HE,2011,30,M,2013,2,dormant,25,12,1,0,0,1,168,keep
NK,HE,2011,30,H,2013,2,dormant,25,8,0,NA,NA,NA,NA,keep
NK,HE,2012,31,M,2014,2,dormant,25,11,2,0,0,0,173,keep
NK,HE,2012,31,M,2015,3,dormant,25,9,0,NA,NA,NA,NA,keep
NK,HE,2012,31,H,2014,2,dormant,25,15,0,NA,NA,NA,NA,excl
NK,HE,2012,31,H,2015,3,dormant,25,15,0,NA,NA,NA,NA,excl
NK,HE,2012,31,F,2014,2,dormant,25,11,1,0,0,0,173,keep
NK,HE,2012,31,F,2015,3,dormant,25,10,0,NA,NA,NA,NA,keep
NK,HE,2012,33,L,2014,2,dormant,25,14,0,NA,NA,NA,NA,excl
NK,HE,2012,33,L,2015,3,dormant,25,14,0,NA,NA,NA,NA,excl
NK,HE,2012,33,M,2014,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,HE,2012,33,M,2015,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,HE,2012,33,H,2014,2,dormant,25,16,0,NA,NA,NA,NA,excl
NK,HE,2012,33,H,2015,3,dormant,25,16,0,NA,NA,NA,NA,excl
NK,HE,2012,33,F,2014,2,dormant,25,11,0,NA,NA,NA,NA,keep
NK,HE,2012,33,F,2015,3,dormant,25,11,0,NA,NA,NA,NA,keep
NK,HE,2012,35,L,2014,2,dormant,25,17,0,NA,NA,NA,NA,excl
NK,HE,2012,35,L,2015,3,dormant,25,17,0,NA,NA,NA,NA,excl
NK,HE,2012,35,M,2014,2,dormant,25,22,0,NA,NA,NA,NA,excl
NK,HE,2012,35,M,2015,3,dormant,25,22,0,NA,NA,NA,NA,excl
NK,HE,2012,35,H,2014,2,dormant,25,18,2,0,0,4.5,190,excl
NK,HE,2012,35,H,2015,3,dormant,25,16,3,NA,NA,NA,200,excl
NK,HE,2012,35,E,2014,2,dormant,25,20,1,0,0,4,190,keep
NK,HE,2012,35,E,2015,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,HE,2012,35,F,2014,2,dormant,25,19,1,0,0,11,226,excl
NK,HE,2012,35,F,2015,3,dormant,25,18,0,NA,NA,NA,NA,excl
NK,HE,2012,37,L,2014,2,dormant,25,19,0,NA,NA,NA,NA,excl
NK,HE,2012,37,L,2015,3,dormant,25,19,0,NA,NA,NA,NA,excl
NK,HE,2012,37,M,2014,2,dormant,25,19,0,NA,NA,NA,NA,excl
NK,HE,2012,37,M,2015,3,dormant,25,19,0,NA,NA,NA,NA,excl
NK,HE,2012,37,H,2014,2,dormant,25,23,1,1,0,1,173,excl
NK,HE,2012,37,H,2015,3,dormant,25,22,3,NA,NA,NA,200,excl
NK,HE,2012,37,E,2014,2,dormant,25,20,1,0,0,1,173,excl
NK,HE,2012,37,E,2015,3,dormant,25,19,1,NA,NA,NA,200,excl
NK,HE,2012,37,F,2014,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,HE,2012,37,F,2015,3,dormant,25,23,1,NA,NA,NA,200,keep
NK,HE,2012,39,L,2014,2,dormant,25,16,0,NA,NA,NA,NA,keep
NK,HE,2012,39,L,2015,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,HE,2012,39,H,2014,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,HE,2012,39,H,2015,3,dormant,25,25,1,NA,NA,NA,200,keep
NK,HE,2012,41,L,2014,2,dormant,25,13,0,NA,NA,NA,NA,excl
NK,HE,2012,41,L,2015,3,dormant,25,13,0,NA,NA,NA,NA,excl
NK,HE,2012,41,M,2014,2,dormant,25,20,0,NA,NA,NA,NA,excl
NK,HE,2012,41,M,2015,3,dormant,25,20,0,NA,NA,NA,NA,excl
NK,HE,2012,41,H,2014,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,HE,2012,41,H,2015,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,HE,2012,41,E,2014,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,HE,2012,41,E,2015,3,dormant,25,18,1,NA,NA,NA,200,keep
NK,HE,2012,41,F,2014,2,dormant,25,14,0,NA,NA,NA,NA,excl
NK,HE,2012,41,F,2015,3,dormant,25,14,1,NA,NA,NA,200,excl
NK,HE,2012,41,MT,2014,2,dormant,25,18,1,0,0,4,190,keep
NK,HE,2012,41,MT,2015,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,HE,2012,43,M,2014,2,dormant,25,16,1,0,0,1,173,keep
NK,HE,2012,43,M,2015,3,dormant,25,15,0,NA,NA,NA,NA,keep
NK,HE,2012,43,H,2014,2,dormant,25,16,0,NA,NA,NA,NA,keep
NK,HE,2012,43,H,2015,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,HE,2012,43,E,2014,2,dormant,25,17,0,NA,NA,NA,NA,keep
NK,HE,2012,43,E,2015,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,HE,2012,43,F,2014,2,dormant,25,16,0,NA,NA,NA,NA,excl
NK,HE,2012,43,F,2015,3,dormant,25,16,0,NA,NA,NA,NA,excl
NK,HE,2012,43,MT,2014,2,dormant,25,14,0,NA,NA,NA,NA,excl
NK,HE,2012,43,MT,2015,3,dormant,25,14,0,NA,NA,NA,NA,excl
NK,HE,2012,45,L,2014,2,dormant,25,12,0,NA,NA,NA,NA,excl
NK,HE,2012,45,L,2015,3,dormant,25,12,0,NA,NA,NA,NA,excl
NK,HE,2012,45,M,2014,2,dormant,25,14,1,0,0,1,173,excl
NK,HE,2012,45,M,2015,3,dormant,25,13,0,NA,NA,NA,NA,excl
NK,HE,2012,45,H,2014,2,dormant,25,17,2,0,0,1,173,excl
NK,HE,2012,45,H,2015,3,dormant,25,15,0,NA,NA,NA,NA,excl
NK,HE,2012,45,F,2014,2,dormant,25,17,0,NA,NA,NA,NA,keep
NK,HE,2012,45,F,2015,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,HE,2012,45,MT,2014,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,HE,2012,45,MT,2015,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,HE,2012,47,L,2014,2,dormant,25,8,0,NA,NA,NA,NA,excl
NK,HE,2012,47,L,2015,3,dormant,25,8,0,NA,NA,NA,NA,excl
NK,HE,2012,47,H,2014,2,dormant,25,7,0,NA,NA,NA,NA,excl
NK,HE,2012,47,H,2015,3,dormant,25,7,0,NA,NA,NA,NA,excl
NK,HE,2012,47,F,2014,2,dormant,25,14,0,NA,NA,NA,NA,excl
NK,HE,2012,47,F,2015,3,dormant,25,14,0,NA,NA,NA,NA,excl
NK,HE,2012,49,L,2014,2,dormant,25,13,0,NA,NA,NA,NA,keep
NK,HE,2012,49,L,2015,3,dormant,25,13,0,NA,NA,NA,NA,keep
NK,HE,2012,49,M,2014,2,dormant,25,13,0,NA,NA,NA,NA,excl
NK,HE,2012,49,M,2015,3,dormant,25,13,0,NA,NA,NA,NA,excl
NK,HE,2012,49,H,2014,2,dormant,25,15,1,0,0,3,190,keep
NK,HE,2012,49,H,2015,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,HE,2012,49,E,2014,2,dormant,25,14,0,NA,NA,NA,NA,excl
NK,HE,2012,49,E,2015,3,dormant,25,14,1,NA,NA,NA,200,excl
NK,HE,2012,49,F,2014,2,dormant,25,9,0,NA,NA,NA,NA,excl
NK,HE,2012,49,F,2015,3,dormant,25,9,1,NA,NA,NA,200,excl
NK,A1,2010,1,L,2012,2,dormant,25,18,1,1,0,3,257,keep
NK,A1,2010,1,L,2013,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,1,L,2014,4,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,1,L,2015,5,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,1,M,2012,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,1,M,2013,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,1,M,2014,4,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,1,M,2015,5,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,1,H,2012,2,dormant,25,22,2,2,2,8.5,257,keep
NK,A1,2010,1,H,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,1,H,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,1,H,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,1,F,2012,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,1,F,2013,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,1,F,2014,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,1,F,2015,5,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,1,MT,2012,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,1,MT,2013,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,1,MT,2014,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,1,MT,2015,5,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,2,L,2012,2,dormant,25,21,2,1,0,6,257,keep
NK,A1,2010,2,L,2013,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,2,L,2014,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,2,L,2015,5,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,2,M,2012,2,dormant,25,20,2,2,0,8.5,257,keep
NK,A1,2010,2,M,2013,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,2,M,2014,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,2,M,2015,5,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,2,H,2012,2,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,2,H,2013,3,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,2,H,2014,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,2,H,2015,5,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,2,F,2012,2,dormant,25,23,1,1,0,14,257,keep
NK,A1,2010,2,F,2013,3,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2010,2,F,2014,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2010,2,F,2015,5,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2010,2,MT,2012,2,dormant,25,22,2,2,0,8.5,257,keep
NK,A1,2010,2,MT,2013,3,dormant,25,20,1,1,0,9,219,keep
NK,A1,2010,2,MT,2014,4,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,2,MT,2015,5,dormant,25,19,0,NA,NA,NA,NA,keep
NK,A1,2010,3,L,2012,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,3,L,2013,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,3,L,2014,4,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,3,L,2015,5,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,3,M,2012,2,dormant,25,24,6,5,1,7.833333333,238,keep
NK,A1,2010,3,M,2013,3,dormant,25,18,1,1,0,1,184,keep
NK,A1,2010,3,M,2014,4,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,3,M,2015,5,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,3,H,2012,2,dormant,25,24,4,3,1,5.25,238,keep
NK,A1,2010,3,H,2013,3,dormant,25,20,2,2,1,0.5,184,keep
NK,A1,2010,3,H,2014,4,dormant,25,18,0,NA,NA,NA,NA,excl
NK,A1,2010,3,H,2015,5,dormant,25,18,0,NA,NA,NA,NA,excl
NK,A1,2010,3,F,2012,2,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,3,F,2013,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,3,F,2014,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,3,F,2015,5,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,3,MT,2012,2,dormant,25,24,3,2,1,5.333333333,238,keep
NK,A1,2010,3,MT,2013,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,3,MT,2014,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,3,MT,2015,5,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,4,L,2012,2,dormant,25,12,2,2,0,8,247.5,keep
NK,A1,2010,4,L,2013,3,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2010,4,L,2014,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2010,4,L,2015,5,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2010,4,M,2012,2,dormant,25,19,3,3,2,8,238,keep
NK,A1,2010,4,M,2013,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,4,M,2014,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,4,M,2015,5,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,4,H,2012,2,dormant,25,24,4,4,1,7.75,238,keep
NK,A1,2010,4,H,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,4,H,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,4,H,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,4,F,2012,2,dormant,25,19,2,0,0,4,238,keep
NK,A1,2010,4,F,2013,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,4,F,2014,4,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,4,F,2015,5,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,4,MT,2012,2,dormant,25,20,5,5,4,8.6,238,keep
NK,A1,2010,4,MT,2013,3,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A1,2010,4,MT,2014,4,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A1,2010,4,MT,2015,5,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A1,2010,5,L,2012,2,dormant,25,16,2,1,0,9.5,257,keep
NK,A1,2010,5,L,2013,3,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2010,5,L,2014,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2010,5,L,2015,5,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2010,5,M,2012,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,M,2013,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,M,2014,4,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,M,2015,5,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,H,2012,2,dormant,25,25,1,1,0,6,257,keep
NK,A1,2010,5,H,2013,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,5,H,2014,4,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,5,H,2015,5,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,5,F,2012,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,F,2013,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,F,2014,4,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,F,2015,5,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,MT,2012,2,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,MT,2013,3,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,MT,2014,4,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,5,MT,2015,5,dormant,25,25,0,NA,NA,NA,NA,keep
NK,A1,2010,6,L,2012,2,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2010,6,L,2013,3,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2010,6,L,2014,4,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2010,6,L,2015,5,dormant,25,10,0,NA,NA,NA,NA,keep
NK,A1,2010,6,M,2012,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A1,2010,6,M,2013,3,dormant,25,23,2,0,0,2.5,215,keep
NK,A1,2010,6,M,2014,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,6,M,2015,5,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,6,H,2012,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,6,H,2013,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,6,H,2014,4,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,6,H,2015,5,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,6,F,2012,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,6,F,2013,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,6,F,2014,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,6,F,2015,5,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,6,MT,2012,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,6,MT,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,6,MT,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,6,MT,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,7,L,2012,2,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,7,L,2013,3,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,7,L,2014,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,7,L,2015,5,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,7,M,2012,2,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,7,M,2013,3,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,7,M,2014,4,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,7,M,2015,5,dormant,25,21,0,NA,NA,NA,NA,keep
NK,A1,2010,7,H,2012,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,7,H,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,7,H,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,7,H,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,7,F,2012,2,dormant,25,20,3,0,0,7.333333333,266.3333333,keep
NK,A1,2010,7,F,2013,3,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,7,F,2014,4,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,7,F,2015,5,dormant,25,17,0,NA,NA,NA,NA,keep
NK,A1,2010,7,MT,2012,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,7,MT,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,7,MT,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,7,MT,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,8,L,2012,2,dormant,25,24,1,0,0,6,238,keep
NK,A1,2010,8,L,2013,3,dormant,25,23,1,0,0,4,211,keep
NK,A1,2010,8,L,2014,4,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2010,8,L,2015,5,dormant,25,22,0,NA,NA,NA,NA,keep
NK,A1,2010,8,M,2012,2,dormant,25,24,2,1,0,5.5,238,keep
NK,A1,2010,8,M,2013,3,dormant,25,22,2,2,0,4.5,219,keep
NK,A1,2010,8,M,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,8,M,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,8,H,2012,2,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,8,H,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,8,H,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,8,H,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,8,F,2012,2,dormant,25,18,2,1,0,8.5,238,keep
NK,A1,2010,8,F,2013,3,dormant,25,16,2,2,0,3.5,201.5,keep
NK,A1,2010,8,F,2014,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2010,8,F,2015,5,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2010,8,MT,2012,2,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,8,MT,2013,3,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,8,MT,2014,4,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,8,MT,2015,5,dormant,25,24,0,NA,NA,NA,NA,keep
NK,A1,2010,9,L,2012,2,dormant,25,19,1,0,0,3,264,keep
NK,A1,2010,9,L,2013,3,dormant,25,18,2,1,0,6.5,215,keep
NK,A1,2010,9,L,2014,4,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,9,L,2015,5,dormant,25,16,0,NA,NA,NA,NA,keep
NK,A1,2010,9,M,2012,2,dormant,25,23,5,3,2,7.4,265.4,keep
NK,A1,2010,9,M,2013,3,dormant,25,18,3,3,0,3.333333333,204.6666667,keep
NK,A1,2010,9,M,2014,4,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A1,2010,9,M,2015,5,dormant,25,15,0,NA,NA,NA,NA,keep
NK,A1,2010,9,H,2012,2,dormant,25,23,4,4,3,10.25,264,excl
NK,A1,2010,9,F,2012,2,dormant,25,17,5,4,0,9.4,264,keep
NK,A1,2010,9,F,2013,3,dormant,25,12,2,1,0,3.5,204,keep
NK,A1,2010,9,F,2014,4,dormant,25,10,1,1,0,9,226,keep
NK,A1,2010,9,F,2015,5,dormant,25,9,0,NA,NA,NA,NA,keep
NK,A1,2010,9,MT,2012,2,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2010,9,MT,2013,3,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2010,9,MT,2014,4,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2010,9,MT,2015,5,dormant,25,7,0,NA,NA,NA,NA,keep
NK,A1,2010,10,L,2012,2,dormant,25,24,5,0,0,8,245.6,keep
NK,A1,2010,10,L,2013,3,dormant,25,19,1,0,0,5,219,keep
NK,A1,2010,10,L,2014,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,10,L,2015,5,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,10,M,2012,2,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,10,M,2013,3,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,10,M,2014,4,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,10,M,2015,5,dormant,25,18,0,NA,NA,NA,NA,keep
NK,A1,2010,10,H,2012,2,dormant,25,22,2,2,2,9,238,keep
NK,A1,2010,10,H,2013,3,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,10,H,2014,4,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,10,H,2015,5,dormant,25,20,0,NA,NA,NA,NA,keep
NK,A1,2010,10,F,2012,2,dormant,25,17,2,2,0,8.5,238,keep
NK,A1,2010,10,F,2013,3,dormant,25,15,1,1,1,1,184,keep
NK,A1,2010,10,F,2014,4,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2010,10,F,2015,5,dormant,25,14,0,NA,NA,NA,NA,keep
NK,A1,2010,10,MT,2012,2,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A1,2010,10,MT,2013,3,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A1,2010,10,MT,2014,4,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A1,2010,10,MT,2015,5,dormant,25,23,0,NA,NA,NA,NA,keep
NK,A1,2011,11,L,2013,2,dormant,25,16,0,NA,NA,NA,NA,keep
